code,name,最新价,昨收,涨跌幅%,成交量,成交额
001205,盛航股份,14.41,14.4,0.07,2351400.0,34016552.0
001206,依依股份,16.48,16.31,1.04,3026696.0,49711462.36
001207,联科科技,16.9,16.88,0.12,2817260.0,47457824.2
001208,华菱线缆,13.87,13.85,0.14,7641631.0,106156402.9
001209,洪兴股份,18.22,17.54,3.88,2987400.0,53834051.0
001210,金房能源,28.35,28.33,0.07,6741207.0,190927213.19
001211,双枪科技,23.43,23.35,0.34,2466393.0,58255220.93
001212,中旗新材,33.71,34.22,-1.49,2915158.0,99075929.49
001213,中铁特货,3.57,3.57,0.0,8298750.0,29550625.5
001215,千味央厨,31.5,31.2,0.96,1169811.0,37067543.49
001216,华瓷股份,14.96,14.64,2.19,2899449.0,43151075.1
001217,华尔泰,10.43,10.2,2.25,4242600.0,43898185.0
001218,丽臣实业,24.39,24.17,0.91,1335080.0,32473413.8
001219,青岛食品,12.73,12.65,0.63,1641340.0,20857698.5
001220,世盟股份,32.0,31.6,1.27,759543.0,24171625.17
001221,悍高集团,37.52,38.25,-1.91,2304498.0,86772059.65
001222,源飞宠物,14.42,14.3,0.84,4403075.0,62494111.8
001223,欧克科技,39.41,40.74,-3.26,1748024.0,70401033.88
001225,和泰机电,46.85,47.1,-0.53,1144100.0,53169500.0
001226,拓山重工,45.91,45.66,0.55,601220.0,27651204.0
001227,兰州银行,2.15,2.14,0.47,67079999.0,143729310.86
001228,永泰运,29.33,28.46,3.06,3257066.0,95434031.44
001229,魅视科技,40.08,40.72,-1.57,3926748.0,158979040.76
001230,劲旅环境,22.56,22.38,0.8,8226132.0,185739848.2
001231,农心科技,22.09,21.62,2.17,2105400.0,46097843.0
001232,嘉立创,175.01,162.03,8.01,13931195.0,2405495498.91
001233,海安集团,45.74,45.57,0.37,1261489.0,57776039.24
001234,泰慕士,23.04,22.75,1.27,1462400.0,33606738.0
001236,弘业期货,8.04,8.21,-2.07,19883010.0,160132896.67
001237,惠康科技,51.91,53.01,-2.08,1576118.0,81927102.96
001238,浙江正特,24.52,24.02,2.08,667880.0,16325020.84
001239,永达股份,12.13,12.07,0.5,1090001.0,13162475.05
001248,华润新能,12.38,12.34,0.32,54901514.0,679135182.48
001255,博菲电气,27.0,26.31,2.62,1379129.0,37038999.75
001256,炜冈科技,22.89,22.55,1.51,4139401.0,94778458.79
001257,盛龙股份,25.87,26.3,-1.63,13169528.0,341655880.88
001258,立新能源,13.3,13.76,-3.34,119748140.0,1610359393.8
001259,利仁科技,45.85,46.37,-1.12,848457.0,39318681.39
001260,坤泰股份,18.12,18.2,-0.44,2267700.0,41166497.0
001266,宏英智能,34.65,34.9,-0.72,2020583.0,70241807.72
001267,汇绿生态,39.0,40.13,-2.82,40769708.0,1649670925.74
001268,联合精密,25.81,25.95,-0.54,10135433.0,260335073.03
001269,欧晶科技,19.5,19.05,2.36,2343220.0,45541437.2
001270,铖昌科技,99.7,102.96,-3.17,5968610.0,602308149.12
001277,速达股份,30.03,31.59,-4.94,6383053.0,194433281.96
001278,一彬科技,16.25,16.12,0.81,1728673.0,28120144.71
001279,强邦新材,25.39,25.48,-0.35,664000.0,16911564.0
001280,中国铀业,68.53,70.48,-2.77,7526554.0,519691867.74
001282,三联锻造,15.46,15.44,0.13,1336432.0,20671734.72
001283,豪鹏科技,46.06,45.84,0.48,2644435.0,122052114.9
001285,瑞立科密,44.5,45.23,-1.61,2432301.0,109516859.47
001286,陕西能源,9.64,9.61,0.31,16189756.0,155512920.77
001287,中电港,22.92,22.96,-0.17,19206475.0,443679035.45
001288,运机集团,28.46,25.87,10.01,16769719.0,471582368.74
001289,龙源电力,15.3,15.67,-2.36,8530231.0,130561136.78
001296,长江材料,19.97,19.69,1.42,3480049.0,69400675.48
001298,好上好,17.8,18.07,-1.49,8745218.0,156688984.73
001299,美能能源,9.78,9.48,3.16,9374582.0,90932436.51
001300,三柏硕,11.5,11.52,-0.17,3067634.0,35223778.0
001301,尚太科技,58.85,60.55,-2.81,5073449.0,301842305.28
001306,夏厦精密,53.28,53.89,-1.13,323100.0,17331116.0
001308,康冠科技,18.09,18.13,-0.22,1489145.0,27021489.75
001309,德明利,429.03,429.76,-0.17,19181786.0,8388900620.64
001311,多利科技,17.33,17.39,-0.35,3860560.0,66947193.0
001312,福恩股份,17.61,17.6,0.06,1079100.0,19002470.0
001313,粤海饲料,8.19,8.01,2.25,18570000.0,151134640.0
001314,亿道信息,50.55,52.12,-3.01,3316900.0,170261063.0
001316,润贝航科,26.86,26.06,3.07,3306540.0,88353663.0
001317,三羊马,52.52,52.83,-0.59,2761300.0,145216181.0
001318,阳光乳业,11.76,11.48,2.44,6875900.0,80616556.0
001319,铭科精技,19.85,19.66,0.97,1858600.0,36782502.0
001322,箭牌家居,6.65,6.4,3.91,8868400.0,58420963.0
001323,慕思股份,18.94,18.85,0.48,1641946.0,31051836.32
001324,长青科技,20.05,19.36,3.56,8901751.0,175240607.89
001325,元创股份,39.85,40.78,-2.28,2031628.0,81025039.65
001326,联域股份,68.26,69.55,-1.85,1543499.0,105898494.49
001328,登康口腔,28.44,28.46,-0.07,1100600.0,31510197.0
001330,博纳影业,5.1,5.11,-0.2,39462900.0,201209350.0
001331,胜通能源,43.26,44.09,-1.88,4969495.0,218103416.95
001332,锡装股份,28.1,27.75,1.26,2344881.0,66205000.89
001333,光华股份,21.04,20.64,1.94,2026900.0,42405659.0
001335,信凯科技,32.49,32.35,0.43,594300.0,19376870.0
001336,楚环科技,19.03,18.8,1.22,1273153.0,24140457.82
001337,四川黄金,54.98,53.9,2.0,24429569.0,1330464785.48
001338,永顺泰,9.21,9.03,1.99,14443721.0,132199403.99
001339,智微智能,77.23,80.51,-4.07,6441138.0,506846363.23
001356,富岭股份,9.19,9.14,0.55,5313674.0,48833381.42
001358,兴欣新材,25.48,25.29,0.75,2171200.0,55385795.0
001359,平安电工,88.33,90.75,-2.67,3720215.0,339204668.76
001360,南矿集团,19.15,18.68,2.52,6448500.0,122268771.0
001365,天海电子,34.83,35.15,-0.91,2481015.0,86761910.31
001366,播恩集团,12.79,12.73,0.47,4611345.0,58759783.55
001367,海森药业,20.7,20.35,1.72,2847235.0,58551893.88
001368,通达创智,23.25,22.73,2.29,1138600.0,26274386.0
001369,双欣材料,12.45,12.57,-0.95,7319281.0,91060441.99
001373,翔腾新材,28.69,28.82,-0.45,1138000.0,32770581.0
001376,百通能源,11.58,10.53,9.97,22290218.0,250299088.21
001378,德冠新材,20.48,20.37,0.54,3296139.0,67820281.24
001379,腾达科技,16.07,15.86,1.32,1307316.0,20913674.84
001380,华纬科技,17.43,17.59,-0.91,1503951.0,26281613.91
001382,新亚电缆,16.47,16.66,-1.14,2085800.0,34426109.53
001386,马可波罗,16.3,16.1,1.24,6118310.0,99297177.55
001387,雪祺电气,12.24,12.14,0.82,2418660.0,29507993.06
001388,信通电子,21.39,21.36,0.14,3513227.0,75046953.1
001389,广合科技,155.9,157.95,-1.3,5110082.0,813430180.8
001390,古麒绒材,16.98,17.15,-0.99,2424000.0,41519324.0
001391,国货航,4.11,4.09,0.49,24755640.0,101710731.9
001393,维通利,41.83,42.26,-1.02,1486565.0,62672537.02
001395,亚联机械,29.18,29.1,0.27,1195640.0,34789789.66
001396,誉帆科技,34.2,34.58,-1.1,777212.0,26751210.53
001399,惠科股份,22.82,23.39,-2.44,24779572.0,570375007.71
001400,江顺科技,79.68,81.58,-2.33,2720498.0,219886841.7
001696,宗申动力,15.14,15.22,-0.53,31626801.0,479799725.91
001872,招商港口,22.7,22.7,0.0,2258300.0,51318428.0
001896,豫能控股,12.14,12.26,-0.98,35464874.0,432835627.62
001914,招商积余,8.87,8.69,2.07,9308332.0,82220093.29
001965,招商公路,9.76,9.6,1.67,12842787.0,125049634.95
001979,招商蛇口,7.16,7.18,-0.28,146401142.0,1060205806.05
002001,新 和 成,27.14,26.96,0.67,25898722.0,699381815.3
002003,伟星股份,12.05,11.73,2.73,20410900.0,243412395.38
002004,华邦健康,4.55,4.56,-0.22,19837538.0,90085413.76
002005,德豪润达,2.42,2.4,0.83,10344801.0,24968535.4
002006,精工科技,13.44,13.37,0.52,3788630.0,50963823.8
002007,华兰生物,13.15,13.28,-0.98,6954011.0,91411523.47
002008,大族激光,87.62,90.0,-2.64,25175962.0,2239803499.71
002009,天奇股份,16.47,16.67,-1.2,6849308.0,113398281.44
002010,传化智联,4.72,4.74,-0.42,19459718.0,91437650.96
002011,盾安环境,10.15,10.29,-1.36,9353183.0,95198226.28
002012,凯恩股份,7.15,6.99,2.29,13091200.0,93009901.99
002014,永新股份,11.25,11.18,0.63,3840800.0,43207710.0
002015,协鑫能科,16.01,16.72,-4.25,126104499.0,2047280400.07
002016,世荣兆业,4.75,4.65,2.15,10577487.0,49982753.26
002017,东信和平,16.19,16.75,-3.34,53322203.0,876668370.47
002019,亿帆医药,10.03,10.1,-0.69,5869300.0,58939726.0
002020,京新药业,13.06,13.25,-1.43,7752014.0,101749588.38
002021,中捷资源,2.72,2.71,0.37,16081837.0,43638487.03
002022,科华生物,5.75,5.72,0.52,5967389.0,34257256.52
002023,海特高新,9.97,10.06,-0.89,10014581.0,100489851.14
002024,ST易购,1.2,1.19,0.84,19405500.0,23294836.0
002025,航天电器,62.35,62.81,-0.73,10201504.0,640987527.23
002026,山东威达,12.71,12.36,2.83,32458931.0,410317681.88
002027,分众传媒,4.97,4.94,0.61,87641024.0,434460137.64
002028,思源电气,143.18,153.44,-6.69,44622245.0,6323920955.01
002029,七 匹 狼,8.71,8.74,-0.34,9015170.0,78299472.3
002030,达安基因,5.63,5.62,0.18,17686249.0,99516816.93
002031,巨轮智能,5.19,5.23,-0.76,62472725.0,324599244.76
002032,苏 泊 尔,40.3,40.45,-0.37,1519106.0,61162790.7
002033,丽江股份,9.18,9.13,0.55,17248220.0,158182001.8
002034,旺能环境,14.63,14.47,1.11,8101703.0,118474301.03
002035,华帝股份,4.68,4.66,0.43,18112960.0,84314456.2
002036,联创电子,6.78,6.8,-0.29,24265441.0,165105253.21
002037,保利联合,6.99,6.94,0.72,4257214.0,29655931.16
002038,双鹭药业,6.28,6.56,-4.27,55013161.0,348724691.8
002039,黔源电力,19.31,19.28,0.16,3246090.0,62493992.2
002040,南 京 港,8.77,8.64,1.5,15734792.0,136622682.58
002041,登海种业,11.2,11.23,-0.27,101118881.0,1144691819.69
002042,华孚时尚,4.01,3.92,2.3,71250064.0,278887196.61
002043,兔 宝 宝,13.1,13.0,0.77,8087611.0,105556780.48
002044,美年健康,4.71,4.69,0.43,65653432.0,309050376.32
002045,国光电器,9.1,8.96,1.56,49539301.0,458124183.92
002046,国机精工,52.46,52.45,0.02,11630652.0,619152156.18
002047,宝鹰股份,3.5,3.54,-1.13,45691552.0,160544791.04
002048,宁波华翔,18.86,19.02,-0.84,11182670.0,211915303.9
002049,紫光国微,62.78,63.25,-0.74,12763719.0,804305535.45
002050,三花智控,36.17,36.82,-1.77,40207313.0,1464952421.75
002051,中工国际,8.69,8.62,0.81,23934583.0,207172965.83
002052,同洲电子,8.88,8.85,0.34,14542200.0,129071433.6
002053,云南能投,9.45,9.36,0.96,7115396.0,67089036.36
002054,德美化工,7.43,7.33,1.36,10039976.0,74048604.92
002055,ST得润,6.22,6.24,-0.32,6986500.0,43440287.0
002056,横店东磁,21.3,21.62,-1.48,15134206.0,324838425.31
002057,中钢天源,9.11,8.99,1.33,18586777.0,167746619.14
002058,紫竹高科,17.03,16.78,1.49,4915300.0,85506877.98
002059,云南旅游,4.68,4.6,1.74,10425700.0,48609615.0
002060,广东建工,3.26,3.21,1.56,15316994.0,49681638.26
002061,浙江交科,3.54,3.54,0.0,17311020.0,61150072.0
002062,宏润建设,7.89,8.04,-1.87,14436388.0,114794129.08
002063,远光软件,5.43,5.4,0.56,19567928.0,106506226.8
002064,华峰化学,11.89,11.62,2.32,55274374.0,649220763.16
002065,东华软件,6.94,6.94,0.0,41240410.0,288930690.76
002066,瑞泰科技,22.31,22.63,-1.41,2556700.0,57951020.0
002067,景兴纸业,4.24,4.18,1.44,43808236.0,186034017.2
002068,黑猫股份,8.05,8.03,0.25,19256900.0,155034246.0
002069,獐子岛,3.77,3.65,3.29,18548082.0,69050930.64
002072,凯瑞德,9.31,8.9,4.61,68108523.0,613289579.52
002073,软控股份,5.92,5.95,-0.5,19210542.0,113600215.06
002074,国轩高科,27.24,27.69,-1.63,21149703.0,577965830.29
002075,沙钢股份,3.76,3.71,1.35,28450648.0,106352227.1
002076,星光股份,2.14,2.12,0.94,26308700.0,56352292.0
002077,大港股份,12.4,12.48,-0.64,18149639.0,226446091.39
002078,太阳纸业,14.71,14.89,-1.21,28093200.0,413754478.86
002079,苏州固锝,9.35,9.46,-1.16,24798272.0,233458378.05
002080,中材科技,52.41,52.48,-0.13,45404107.0,2408059511.33
002081,金 螳 螂,5.6,5.69,-1.58,331222518.0,1859666708.99
002082,ST万邦,9.63,9.77,-1.43,10428600.0,100693752.0
002083,孚日股份,10.8,10.48,3.05,48593300.0,524628757.04
002084,海鸥住工,5.8,5.27,10.06,6724493.0,39002059.4
002085,万丰奥威,10.43,10.34,0.87,17889868.0,185760293.96
002086,东方海洋,2.18,2.19,-0.46,60380800.0,131824885.0
002088,鲁阳节能,8.11,8.17,-0.73,2872025.0,23428434.85
002090,金智科技,9.41,9.57,-1.67,7078630.0,66693517.0
002091,江苏国泰,7.87,7.84,0.38,9933413.0,78211987.67
002092,中泰化学,4.8,4.56,5.26,92566553.0,435770823.4
002093,国脉科技,6.86,6.85,0.15,5500700.0,37808665.0
002094,青岛金王,5.79,5.66,2.3,136475973.0,789496927.03
002095,生 意 宝,14.49,14.38,0.76,2190600.0,31684551.8
002096,易普力,9.72,9.4,3.4,11791400.0,113848405.0
002097,山河智能,7.32,7.27,0.69,11523426.0,84002359.8
002098,浔兴股份,7.41,7.28,1.79,3588500.0,26604616.22
002099,海翔药业,5.42,5.21,4.03,23299285.0,124487118.01
002100,天康生物,7.46,7.4,0.81,27589672.0,202510827.16
002101,广东鸿图,8.81,8.83,-0.23,3308400.0,29124852.0
002102,ST能特,2.35,2.33,0.86,10774303.0,25218996.96
002103,广博股份,6.63,6.53,1.53,6404800.0,42296983.0
002104,恒宝股份,11.66,11.82,-1.35,60808156.0,712294592.29
002105,信隆健康,6.16,6.07,1.48,5313410.0,32565675.0
002106,莱宝高科,10.43,10.52,-0.86,10441700.0,109603395.0
002107,沃华医药,7.23,6.57,10.05,31041846.0,219031210.18
002108,沧州明珠,4.46,4.45,0.22,16027304.0,71375102.84
002109,ST兴化,2.81,2.78,1.08,6224303.0,17352688.39
002110,三钢闽光,3.09,3.05,1.31,21592950.0,66422015.0
002111,威海广泰,9.75,9.41,3.61,15631438.0,152084868.57
002112,三变科技,15.16,15.34,-1.17,8829671.0,134149066.31
002114,罗平锌电,7.77,7.69,1.04,8311800.0,64217610.0
002115,三维通信,10.63,10.78,-1.39,48792964.0,523590652.84
002116,中国海诚,7.27,7.24,0.41,2171980.0,15785196.2
002117,东港股份,8.1,8.07,0.37,4992800.0,40476574.0
002119,康强电子,23.25,23.62,-1.57,32028868.0,748086967.79
002120,韵达股份,6.75,6.69,0.9,31931400.0,214410625.0
002121,科陆电子,4.96,4.91,1.02,27604626.0,135943511.48
002122,ST汇洲,2.8,2.82,-0.71,11259700.0,31631049.0
002123,梦网科技,8.08,8.11,-0.37,25606976.0,209130297.68
002124,天邦食品,2.35,2.31,1.73,65039000.0,151339797.0
002125,湘潭电化,13.03,13.18,-1.14,20160587.0,263396899.54
002126,银轮股份,40.92,42.3,-3.26,13442524.0,555756060.21
002127,南极电商,2.95,2.9,1.72,25053400.0,73392553.0
002128,电投能源,29.11,28.35,2.68,14328211.0,413843442.93
002129,TCL中环,9.82,9.19,6.86,216653025.0,2086084272.91
002130,沃尔核材,17.16,17.23,-0.41,21295991.0,366632125.68
002131,利欧股份,4.6,4.59,0.22,475920726.0,2211135263.7
002132,恒星科技,4.47,4.57,-2.19,80522704.0,362767406.99
002133,广宇集团,2.82,2.78,1.44,11714300.0,32885964.0
002134,天津普林,22.07,22.63,-2.47,16751240.0,375488195.2
002135,东南网架,6.69,6.73,-0.59,18810598.0,128258329.48
002136,安 纳 达,12.71,12.59,0.95,4127510.0,52207202.9
002137,实益达,7.7,7.66,0.52,18186700.0,140902654.0
002138,顺络电子,49.15,48.26,1.84,32076858.0,1586300227.1
002139,拓邦股份,9.58,9.64,-0.62,8032289.0,77139276.03
002140,东华科技,9.28,9.19,0.98,7461874.0,68557611.28
002141,贤丰控股,6.45,6.27,2.87,152435099.0,973082215.24
002142,宁波银行,33.86,33.75,0.33,23194614.0,783022165.88
002144,宏达高科,11.23,11.09,1.26,2154100.0,24138053.0
002145,钛能化学,4.42,4.4,0.45,31184972.0,137467090.04
002146,荣盛发展,1.19,1.17,1.71,112199401.0,132792877.21
002148,北纬科技,6.31,6.28,0.48,8274234.0,52224930.0
002149,西部材料,35.94,36.37,-1.18,15460780.0,561084673.64
002150,正泰电源,22.7,22.52,0.8,8379056.0,190460115.49
002151,北斗星通,28.96,29.22,-0.89,8943079.0,259968148.52
002152,广电运通,9.72,9.85,-1.32,21720792.0,211503682.46
002153,石基信息,7.77,7.72,0.65,25328529.0,198511431.04
002154,报 喜 鸟,4.11,4.09,0.49,19508900.0,79958472.0
002155,湖南黄金,28.92,27.02,7.03,187293533.0,5331445443.51
002156,通富微电,63.75,63.73,0.03,91780541.0,5905982857.7
002157,正邦科技,3.02,2.99,1.0,107782708.0,323723627.95
002158,汉钟精机,28.0,27.85,0.54,11804551.0,335429655.93
002159,三特索道,13.8,13.59,1.55,2715825.0,37239921.75
002160,常铝股份,4.17,4.11,1.46,21014417.0,86896193.89
002161,远 望 谷,6.85,6.38,7.37,43687500.0,293198707.0
002162,悦心健康,4.07,4.06,0.25,8197720.0,33404212.6
002163,海南发展,8.7,8.57,1.52,27434650.0,238637990.5
002164,宁波东力,10.81,10.88,-0.64,8316900.0,90265744.0
002165,红 宝 丽,8.37,7.61,9.99,120560557.0,981934906.77
002166,莱茵生物,6.92,6.9,0.29,10020500.0,68947019.0
002167,东方锆业,17.22,17.28,-0.35,56707586.0,983645328.96
002168,ST惠程,3.87,3.87,0.0,5951321.0,22877328.01
002169,智光电气,12.19,12.29,-0.81,12015112.0,146208477.0
002170,芭田股份,11.91,11.66,2.14,41189042.0,483234439.48
002171,楚江新材,10.32,10.05,2.69,81506084.0,835506387.92
002172,澳洋健康,4.5,4.72,-4.66,182628076.0,829069446.93
002173,创新医疗,18.57,18.85,-1.49,25406120.0,475383121.0
002174,游族网络,11.87,12.07,-1.66,27226120.0,324740537.85
002175,*ST东智,2.63,2.61,0.77,16393580.0,42688450.2
002176,江特电机,9.06,8.91,1.68,69085168.0,621118121.63
002177,御银股份,6.04,6.16,-1.95,40603776.0,246347814.85
002178,延华智能,4.66,4.63,0.65,11885880.0,55360769.0
002179,中航光电,35.18,35.5,-0.9,20347037.0,718938449.46
002180,奔图科技,17.07,17.41,-1.95,7111891.0,122554158.35
002181,粤 传 媒,8.42,8.42,0.0,18110718.0,152915173.73
002182,宝武镁业,12.16,12.33,-1.38,13345640.0,162396215.0
002183,怡 亚 通,4.55,4.6,-1.09,50124737.0,226334302.72
002184,海得控制,10.08,10.15,-0.69,3280700.0,33228035.0
002185,华天科技,16.92,17.18,-1.51,195253519.0,3344944282.97
002186,全 聚 德,9.56,9.44,1.27,3341400.0,31802193.0
002187,广百股份,5.66,5.5,2.91,17276400.0,97298411.0
002188,中天服务,5.62,5.55,1.26,6962010.0,38822651.6
002189,中光学,19.06,18.83,1.22,3453402.0,66150944.25
002190,成飞集成,25.99,25.52,1.84,29451569.0,767278872.51
002191,劲嘉股份,3.7,3.73,-0.8,9740300.0,36145603.0
002192,融捷股份,74.43,73.69,1.0,26249060.0,1945440410.8
002193,ST如意,5.38,4.89,10.02,12254600.0,63805109.0
002194,武汉凡谷,10.17,10.38,-2.02,24034868.0,245675021.74
002195,岩山科技,6.39,6.41,-0.31,101279045.0,651890105.19
002196,方正电机,10.49,10.6,-1.04,10934775.0,115116677.5
002197,证通电子,6.86,7.01,-2.14,18079500.0,125413220.0
002198,ST嘉应,3.48,3.47,0.29,3479900.0,12086939.0
002199,东晶电子,12.59,12.44,1.21,4548000.0,56864518.0
002200,交投生态,7.14,6.96,2.59,4976500.0,35322388.0
002201,九鼎新材,8.35,8.29,0.72,10483134.0,87521927.2
002202,金风科技,18.41,18.74,-1.76,84133515.0,1555110590.43
002203,海亮股份,19.75,20.29,-2.66,51284209.0,1009442544.06
002204,大连重工,5.25,5.21,0.77,15021993.0,78592741.6
002205,国统股份,10.75,10.65,0.94,2665500.0,28580254.0
002206,海 利 得,5.38,5.27,2.09,12395800.0,66107877.0
002207,*ST准油,5.85,5.77,1.39,5583900.0,32552070.0
002208,合肥城建,10.81,10.75,0.56,20973480.0,226850792.0
002209,达 意 隆,13.31,13.08,1.76,9161500.0,122351448.0
002210,飞马国际,2.37,2.37,0.0,62825217.0,148687753.29
002211,ST宏达,3.87,3.82,1.31,5868200.0,22640181.0
002212,天融信,6.93,6.3,10.0,109747377.0,751126814.54
002213,大为股份,30.33,31.09,-2.44,15122986.0,466930612.42
002214,大立科技,14.94,14.85,0.61,5609207.0,84438775.96
002215,诺 普 信,10.53,10.49,0.38,32458167.0,340385032.24
002216,三全食品,12.21,12.07,1.16,5051132.0,61444738.68
002217,ST合力泰,1.48,1.48,0.0,85465200.0,126910601.0
002218,拓日新能,4.04,3.98,1.51,29877181.0,120117272.19
002219,新里程,2.27,2.28,-0.44,116402583.0,264647044.48
002221,东华能源,5.86,5.64,3.9,33594507.0,195104790.37
002222,福晶科技,68.15,67.63,0.77,27808160.0,1931681303.94
002223,鱼跃医疗,26.29,26.37,-0.3,4687636.0,123131346.66
002224,三 力 士,3.76,3.72,1.08,11888900.0,44659761.0
002225,濮耐股份,3.72,3.67,1.36,13737700.0,50959879.0
002226,江南化工,5.16,5.12,0.78,16571280.0,85171107.6
002227,*ST特迅,6.71,6.48,3.55,2197300.0,14506718.0
002228,合兴包装,3.23,3.21,0.62,17316203.0,55797387.97
002229,鸿博股份,12.29,11.17,10.03,81004090.0,969490251.95
002230,科大讯飞,40.06,39.77,0.73,30192366.0,1213608172.55
002232,启明信息,14.45,14.21,1.69,5307965.0,77043301.39
002233,塔牌集团,7.36,7.37,-0.14,4517411.0,33207054.84
002234,民和股份,8.24,8.1,1.73,5431883.0,44271652.47
002235,安妮股份,8.93,8.68,2.88,37538577.0,333449982.75
002236,大华股份,16.27,16.29,-0.12,28297405.0,461989611.36
002237,恒邦股份,15.61,15.36,1.63,43343947.0,669605443.13
002238,天威视讯,6.56,6.54,0.31,6882450.0,45076065.54
002239,奥特佳,2.6,2.6,0.0,51646812.0,134140559.2
002240,盛新锂能,32.65,32.02,1.97,38155825.0,1232681385.75
002241,歌尔股份,23.51,23.89,-1.59,66733697.0,1585541551.12
002242,九阳股份,8.43,8.33,1.2,3952500.0,33148944.0
002243,力合科创,7.54,7.52,0.27,9416600.0,70764928.0
002244,滨江集团,9.01,9.26,-2.7,55519737.0,510533153.81
002245,蔚蓝锂芯,17.67,17.85,-1.01,35781174.0,637300604.77
002246,北化股份,20.16,20.02,0.7,7660351.0,154440291.38
002247,聚力文化,2.46,2.43,1.23,16295300.0,39917759.0
002248,华东数控,10.0,9.99,0.1,22780100.0,226903359.0
